"drg","stateProvider","num_charges","mean_charge"
"812","CT",26,17322.9919476923
"812","DC",7,20247.4534585714
"812","DE",5,16440.116666
"812","FL",150,24383.9662990933
"812","GA",77,17497.5027370649
"812","HI",3,15820.23693
"812","IA",21,14775.291204381
"812","ID",5,12413.529682
"812","IL",120,19339.318030975
"812","IN",55,16556.9102050364
"812","KS",15,20261.5080635333
"812","KY",51,13670.1927394706
"812","LA",62,14626.253467629
"812","MA",51,12038.8299859804
"812","MD",41,7977.52276170732
"812","ME",9,13672.7370611111
"812","MI",67,13060.9473419254
"812","MN",29,16592.2011890345
"812","MO",59,17486.029324339
"812","MS",46,17007.7764051739
"812","MT",7,10533.6629551429
"812","NC",72,14016.1633841528
"812","ND",5,9638.202449
"812","NE",16,17251.072028125
"812","NH",10,15085.069129
"812","NJ",61,42465.1084259016
"812","NM",9,17201.0662611111
"812","NV",17,29695.9966247059
"812","NY",133,18184.6432373684
"812","OH",101,16466.2338001287
"812","OK",44,14781.4800591364
"812","OR",13,13745.1815368462
"812","PA",110,22708.7975149
"812","RI",10,14932.681456
"812","SC",37,20012.5356283243
"812","SD",3,24500.1364333333
"812","TN",68,16818.5498828382
"812","TX",194,21605.8229713402
"812","UT",7,12759.6425718571
"812","VA",59,15670.3506185085
"812","VT",4,12815.4371925
"812","WA",40,17397.470455
"812","WI",33,15494.4002882727
"812","WV",25,10646.08470112
"812","WY",3,15862.5440933333
"853","AK",1,188547.3182
"853","AL",19,142261.248242632
"853","AR",14,97325.9606778571
"853","AZ",27,145109.122780741
"853","CA",146,254341.50872637
"853","CO",19,151761.528688421
"853","CT",17,110787.831296471
"853","DC",4,172520.9808575
"853","DE",4,109214.4956225
"853","FL",99,166835.929734343
"853","GA",41,123483.267120976
"853","HI",5,131936.2547
"853","IA",14,89407.3669935714
"853","ID",5,83686.01306
"853","IL",75,125676.961527333
"853","IN",33,98258.5135424242
"853","KS",9,118036.094737778
"853","KY",22,92894.7586168182
"853","LA",25,140171.7581696
"853","MA",26,84895.6041080769
"853","MD",33,45675.3962315152
"853","ME",5,84934.534422
"853","MI",50,85593.7463632
"853","MN",15,129013.366468667
"853","MO",35,125070.773675714
"853","MS",14,116325.444077143
"853","MT",4,91724.290185
"853","NC",41,85061.4668285366
"853","ND",6,73107.1535266667
"853","NE",6,163205.208096667
"853","NH",4,124156.4684475
"853","NJ",51,206954.364945098
"853","NM",7,115260.560585714
"853","NV",8,257844.559675
"853","NY",86,121674.792764186
"853","OH",54,105633.87184
"853","OK",17,127225.909196471
"853","OR",13,118505.529577692
"853","PA",61,142903.219831475
"853","RI",4,111376.0213175
"853","SC",22,136712.572175909
"853","SD",3,131775.042833333
"853","TN",28,111959.069243214
"853","TX",99,149997.534090202
"853","UT",8,85437.4661725
"853","VA",36,108931.267465278
"853","VT",2,82099.90133
"853","WA",25,123768.3595816
"853","WI",23,105802.885193043
"853","WV",10,72898.234148
"853","WY",1,131640.8421
"870","AK",1,190709.9091
"870","AL",12,148750.210746667
"870","AR",8,100865.290295
"870","AZ",12,170820.171258333
"870","CA",124,277004.646290161
"870","CO",4,192335.507575
"870","CT",12,133032.465220833
"870","DC",5,157117.170004
"870","DE",2,106608.58356
"870","FL",62,182679.175287258
"870","GA",33,136118.717553333
"870","IA",4,105638.3267375
"870","ID",2,117492.09093
"870","IL",50,136386.2934002
"870","IN",17,122649.487850588
"870","KS",5,197442.95042
"870","KY",11,115098.18252
"870","LA",14,139426.623615
"870","MA",22,98737.6791604545
"870","MD",22,51667.9429286364
"870","ME",2,108023.81665
"870","MI",36,98790.9509513889
"870","MN",10,158667.80509
"870","MO",22,150654.383652727
"870","MS",12,131800.870915
"870","NC",30,101465.637602
"870","ND",1,93062.3125
"870","NE",3,122478.354763333
"870","NH",3,132421.839286667
"870","NJ",39,247314.000033333
"870","NM",3,119118.908633333
"870","NV",12,241243.601975
"870","NY",78,121972.020235769
"870","OH",41,121413.752108049
"870","OK",11,167452.331845455
"870","OR",3,147989.654766667
"870","PA",38,190952.956837895
"870","RI",4,146844.602625
"870","SC",15,157255.48856
"870","SD",2,172405.33395
"870","TN",24,135035.469076667
"870","TX",72,180134.084723194
"870","UT",2,105081.876035
"870","VA",28,127637.299341071
"870","VT",1,80805.38889
"870","WA",14,155448.032407143
"870","WI",6,123986.381845
"870","WV",5,91167.082008
"871","AK",6,54726.2228016667
"871","AL",68,41127.4340967647
"871","AR",40,32003.02709305
"871","AZ",49,52022.6480234694
"871","CA",273,82866.611500293
"871","CO",37,52002.8792794595
"871","CT",30,36400.6790409667
"871","DC",7,58160.4321128571
"871","DE",6,32678.3154816667
"871","FL",161,63073.3815203727
"871","GA",93,38772.0268809677
"871","HI",14,40511.2180721429
"871","IA",28,29304.9853753571
"871","ID",9,30623.7591344444
"871","IL",122,45992.7618503279
"871","IN",67,35240.91916
"871","KS",30,39691.419029
"871","KY",56,32607.1493716071
"871","LA",54,44484.5796987037
"871","MA",55,25910.5372152727
"871","MD",44,19409.1582043182
"871","ME",19,29880.5708873684
"871","MI",85,28072.2373984235
"871","MN",46,32636.2331019565
"871","MO",64,39474.8150385937
"871","MS",44,42101.7623300455
"871","MT",9,28678.7651122222
"871","NC",83,30196.5081401205
"871","ND",6,26556.94653
"871","NE",18,43665.8728538889
"871","NH",13,32561.7781469231
"871","NJ",64,92998.77626
"871","NM",20,38691.884678
"871","NV",19,83206.2644731579
"871","NY",151,38568.742938543
"871","OH",110,35540.2936423909
"871","OK",49,35269.8559021429
"871","OR",30,32778.5938286667
"871","PA",130,48870.6499547385
"871","RI",10,35881.050314
"871","SC",49,44343.3616404082
"871","SD",7,40224.6544214286
"871","TN",86,35577.4614577907
"871","TX",216,51078.2204541667
"871","UT",21,29908.1926390476
"871","VA",73,35383.4593373973
"871","VT",6,23466.7426316667
"871","WA",44,41419.1534736364
"871","WI",60,31562.3223331667
"871","WV",27,25916.3961203704
"871","WY",4,33379.684125
"872","AK",5,30991.186352
"872","AL",56,24950.6175360536
"872","AR",37,20874.9785693784
"872","AZ",39,31520.0696387179
"872","CA",239,48476.2550322176
"872","CO",34,29962.9785214706
"872","CT",28,23641.4878717857
"872","DC",7,33491.6822514286
"872","DE",5,20848.069038
"872","FL",144,38048.8696082639
"872","GA",86,23350.1669925814
"872","HI",12,23359.24986
"872","IA",27,17654.0229788889
"872","ID",10,17886.872339
"872","IL",108,28235.5660092593
"872","IN",64,21192.0687178125
"872","KS",27,23980.6207211111
"872","KY",47,18920.3563134043
"872","LA",49,24804.711306102
"872","MA",52,15676.4205674808
"872","MD",42,11344.4881426429
"872","ME",17,16823.1226923529
"872","MI",83,17356.4041218072
"872","MN",41,20125.2706870732
"872","MO",58,24338.9121218966
"872","MS",38,25635.5349453158
"872","MT",9,15579.0316544444
"872","NC",80,19234.64575975
"872","ND",6,14331.321415
"872","NE",16,22999.210665625
"872","NH",13,21711.6798138462
"872","NJ",60,59640.6418243333
"872","NM",19,24215.8808642105
"872","NV",13,48199.5315284615
"872","NY",140,26346.4321146
"872","OH",94,21759.6061125532
"872","OK",41,21897.9333377073
"872","OR",26,19118.2145665385
"872","PA",113,29163.4817133894
"872","RI",9,21153.5069044444
"872","SC",48,26041.97638375
"872","SD",5,24015.858554
"872","TN",68,21645.58429925
"872","TX",179,31569.8506835251
"872","UT",14,16427.9844385714
"872","VA",67,21535.8927416269
"872","VT",6,15813.0460316667
"872","WA",42,24058.924655
"872","WI",54,19590.6099066667
"872","WV",26,14087.9966523462
"872","WY",2,24063.99643
"885","AK",2,37888.38207
"885","AL",17,18475.5090615882
"885","AR",8,13716.8918545
"885","AZ",2,23501.78443
"885","CA",45,34837.4706344222
"885","CO",2,14684.845295
"885","CT",2,19139.541665
"885","DC",3,16906.37135
"885","DE",1,15189.8125
"885","FL",40,21257.894282925
"885","GA",11,15277.7176152727
"885","HI",4,15068.2075525
"885","IA",11,13292.9343722727
"885","ID",3,14053.3678133333
"885","IL",38,16498.9521427895
"885","IN",20,13532.73466625
"885","KS",3,13957.13729
"885","KY",17,12296.5965259412
"885","LA",9,19585.6326673333
"885","MA",15,17769.0543158
"885","MD",32,11066.4514893437
"885","ME",6,16342.6856551667
"885","MI",21,14458.833228
"885","MN",15,23571.36678
"885","MO",26,14182.6682251154
"885","MS",15,17549.3528149333
"885","MT",2,12329.618455
"885","NC",24,14650.054006375
"885","NE",4,23386.73151
"885","NH",2,13942.116665
"885","NJ",23,52995.1097834783
"885","NM",4,16355.22440375
"885","NV",5,37761.557748
"885","NY",14,24852.147555
"885","OH",22,14192.4256056364
"885","OK",6,13104.0368098333
"885","OR",5,17871.766606
"885","PA",30,23263.7232591667
"885","RI",3,22649.6652366667
"885","SC",9,18408.0206407778
"885","SD",1,14755.79074
"885","TN",12,20436.7060625833
"885","TX",29,22246.0661450345
"885","UT",4,14579.13261275
"885","VA",14,13981.5758114286
"885","VT",2,19703.818215
"885","WA",9,19649.8907842222
"885","WI",17,12729.9027976471
"885","WV",4,11707.83354975
"897","AK",2,22267.923075
"897","AL",16,14002.456327375
"897","AR",8,12195.812532625
"897","AZ",7,20382.9101657143
"897","CA",62,35005.0004347903
"897","CO",9,20862.5345166667
"897","CT",19,21280.1809677895
"897","DC",4,24847.74986025
"897","DE",2,14470.922165
"897","FL",55,18769.7799368545
"897","GA",14,16011.7526052143
"897","HI",1,18164.68182
"897","IA",16,12129.2803491875
"897","ID",3,10687.1543606667
"897","IL",60,14761.205439
"897","IN",18,13787.7130775
"897","KS",6,18238.8918516667
"897","KY",15,10956.0190660667
"897","LA",6,10107.7824901667
"897","MA",44,11885.0227896136
"897","MD",24,6901.84302145833
"897","ME",8,10600.310759125
"897","MI",35,13020.4518024286
"897","MN",21,16635.9566386667
"897","MO",28,13142.0747016786
"897","MS",16,13816.3803769375
"897","MT",4,9189.911997
"897","NC",25,13768.02567148
"897","ND",3,7893.608764
"897","NE",4,14482.6610775
"897","NH",8,15415.32287875
"897","NJ",32,38733.612263125
"897","NM",6,14953.2488683333
"897","NV",9,23195.3316966667
"897","NY",78,15981.7865151667
"897","OH",37,14468.741902027
"897","OK",11,13887.1465535455
"897","OR",10,15990.119366
"897","PA",41,22630.0718654146
"897","RI",6,17577.1343916667
"897","SC",13,20573.9317153846
"897","SD",5,13765.3751614
"897","TN",13,14585.0325573077
"897","TX",24,21080.500348375
"897","UT",4,12171.1166405
"897","VA",20,15218.46355165
"897","VT",2,11956.03343
"897","WA",20,18473.0178878
"897","WI",25,11496.0916214
"897","WV",6,10891.9438378333
"897","WY",1,16873.64286
"917","AL",19,45210.4715678947
"917","AR",8,31840.65444
"917","AZ",19,45293.2915889474
"917","CA",73,70716.4552064384
"917","CO",13,48730.8203076923
"917","CT",10,34782.025429
"917","DC",1,36324.86957
"917","DE",4,23124.3061875
"917","FL",73,49401.9816471233
"917","GA",25,33076.2977188
"917","HI",1,52904.28571
"917","IA",7,29272.5169557143
"917","ID",5,21381.4115896
"917","IL",19,40074.37604
"917","IN",25,24831.87952652
"917","KS",8,37881.33652625
"917","KY",19,28228.4003005263
"917","LA",7,28965.6886571429
"917","MA",24,23370.9933254167
"917","MD",23,12832.1748439565
"917","ME",4,24801.2380675
"917","MI",41,26743.9991658537
"917","MN",10,37959.159453
"917","MO",28,33801.8904371429
"917","MS",8,35235.1279
"917","MT",5,23616.898376
"917","NC",37,26249.8637632432
"917","ND",1,25534.75
"917","NE",2,37189.120305
"917","NH",7,28127.0323071429
"917","NJ",18,77300.3298144444
"917","NM",3,33222.9283266667
"917","NV",7,77881.3158014286
"917","NY",29,42415.396702069
"917","OH",34,34175.1465235294
"917","OK",13,44708.0345084615
"917","OR",9,27869.5381677778
"917","PA",26,62794.3800430769
"917","RI",3,41337.19367
"917","SC",17,40096.2253211765
"917","SD",1,48169.09091
"917","TN",29,31840.5547396552
"917","TX",54,45637.5990385185
"917","UT",7,26352.4595071429
"917","VA",19,29920.1658357895
"917","VT",1,26215.22222
"917","WA",25,37646.7569352
"917","WI",13,31942.4733392308
"917","WV",8,24259.376505
"917","WY",1,32190.16667
"918","AK",1,27203.3
"918","AL",33,14816.9490279697
"918","AR",23,12212.9119204348
"918","AZ",26,21031.8990384615
"918","CA",93,32828.1059334409
"918","CO",17,19223.2384335294
"918","CT",17,16571.1686157059
"918","DC",4,18491.168375
"918","DE",3,11586.2834333333
"918","FL",104,21465.4602625865
"918","GA",39,14650.0302696154
"918","HI",1,15185.30769
"918","IA",15,11156.2407439333
"918","ID",6,11734.6353181667
"918","IL",65,16451.5701033231
"918","IN",32,11912.9164018437
"918","KS",10,16486.1416903
"918","KY",28,12895.0948710714
"918","LA",15,16658.9853302
"918","MA",44,10168.5980597955
"918","MD",37,6620.35461521622
"918","ME",7,11174.6488314286
"918","MI",59,10419.9453772203
"918","MN",21,15281.0717457143
"918","MO",42,14091.8742889286
"918","MS",16,18142.9423949375
"918","MT",6,10914.3994058333
"918","NC",49,13124.2944590816
"918","ND",1,7874.294118
"918","NE",9,13414.4226266667
"918","NH",10,14293.0701224
"918","NJ",35,38517.142276
"918","NM",10,16055.304956
"918","NV",13,30084.2568869231
"918","NY",75,15344.57603824
"918","OH",58,13123.2074721724
"918","OK",26,13944.8517662692
"918","OR",9,13564.9430394444
"918","PA",59,20643.8572572373
"918","RI",5,18946.289436
"918","SC",24,17927.480744875
"918","SD",3,13195.2596166667
"918","TN",44,13883.5704450227
"918","TX",78,19970.3461157692
"918","UT",9,11630.5395547778
"918","VA",33,13290.2975214848
"918","VT",2,16199.15441
"918","WA",30,15807.3636447
"918","WI",22,12984.8844637727
"918","WV",12,9103.87327766667
"918","WY",2,13581.111365
"948","AK",2,18923.938405
"948","AL",46,15314.055752087
"948","AR",25,12416.29191276
"948","AZ",31,21322.5180393548
"948","CA",114,34982.3595857018
"948","CO",23,21148.6977932609
"948","CT",20,16768.94898915
"948","DC",6,19055.125505
"948","DE",2,18925.21894
"948","FL",124,22200.3226509758
"948","GA",55,17336.0062056
"948","HI",3,21168.5880333333
"948","IA",17,12982.4781296471
"948","ID",5,10861.9374086
"948","IL",100,18440.75958769
"948","IN",44,15220.67338
"948","KS",16,18282.1779975
"948","KY",39,12863.5567947692
"948","LA",33,16906.7034283333
"948","MA",45,10511.0277572
"948","MD",40,7245.298123325
"948","ME",13,10939.4850584615
"948","MI",57,12441.4121110351
"948","MN",27,15598.0948818889
"948","MO",48,16830.1827233125
"948","MS",27,17213.8044746667
"948","MT",6,11948.9736333333
"948","NC",50,13850.33870028
"948","ND",5,9651.7987998
"948","NE",15,14676.3811362667
"948","NH",10,15785.805406
"948","NJ",51,36021.5783405882
"948","NM",7,13438.0899792857
"948","NV",16,28492.4791475
"948","NY",117,16490.7418605214
"948","OH",77,14076.9977138831
"948","OK",34,13674.2848540294
"948","OR",13,14145.2079392308
"948","PA",79,22858.3882937215
"948","RI",6,14703.3084515
"948","SC",31,18760.1097973226
"948","SD",5,16095.042162
"948","TN",45,15232.0368645111
"948","TX",116,21210.9774746983
"948","UT",9,13265.958452
"948","VA",46,14738.6058886087
"948","VT",3,12392.526645
"948","WA",30,18737.716461
"948","WI",39,14359.0780675641
"948","WV",18,10098.5116492778
"948","WY",3,12963.5959066667
